address,lat,lon
"Калужская область г. Обнинск, ул. Мира, д. 14",55.1047122131,36.611946106
"Калужская область г. Обнинск, ул. Ленина, д. 15",55.0899428142,36.5991175175
"Калужская область г. Обнинск, ул. Комарова, д. 10",55.1113636841,36.5943145752
"Калужская область г. Обнинск, Пионерский проезд, д. 23",55.094150543199994,36.5866165161
"Калужская область г. Обнинск, ул. Гурьянова, д. 13",55.1064567566,36.600971221900004
"Калужская область г. Обнинск, ул. Гурьянова, д. 15",55.1071307312,36.5997924805
"Калужская область г. Обнинск, пр. Ленина, д. 126",55.1095154238,36.590995788600004
"Калужская область г. Таруса, ул. Ленина, д. 74",54.7231393295,37.1614480019
"Калужская область г. Малоярославец, ул. Российских газовиков, д. 1",55.00168741939999,36.4580869675
"Калужская область г. Малоярославец, ул. Кутузова, д. 76",55.0094216845,36.4768624306
"Калужская область г. Калуга, д. Мстихино, ул. Лесная, 24 к. 1",54.5620505012,36.1347359419
"Калужская область г. Белоусово ул. Калужская, д. 10",55.0890464783,36.6606483459
"Калужская область г. Обнинск, ул. Гастелло, д. 17",55.0945472717,36.626731872600004
"Калужская область г. Обнинск, ул. Ленина, д. 36",55.0896020425,36.6102594137
"Калужская область г. Обнинск, ул. Ленина, д. 71",55.0963058472,36.60729599
"Калужская область г. Обнинск, ул. Жукова, д. 8",55.1020278931,36.6096572876
"Калужская область г. Калуга, ул. Новослободская, 25",54.5593338013,36.2978439331
"Калужская область г. Калуга, ул. Кибальчича, 19",54.58012415,36.247029304499996
"Калужская область г. Калуга, ул. Московская, 311",54.578631791599996,36.2572914362
"Калужская область г. Калуга, ул. Молодежная, 5",54.5303089447,36.2979644537
"Калужская область г. Калуга, ул. Турынинская, 10а",54.515582637799994,36.340262889899996
"Калужская область г. Калуга, ул. Дубрава, 3а",54.5450668335,36.3297195435
"Калужская область г. Калуга, ул. Билибина, 31",54.5303993225,36.2709121704
"Калужская область г. Калуга, ул. Веры Андриановой, 3",54.520455671899995,36.273304224
"Калужская область г. Калуга, ул. Московская, 79",54.52071409770001,36.263948679
"Калужская область г. Калуга, ул. Карла Либкнехта, 1",54.5261219834,36.2658315897
"Калужская область г. Калуга, ул. Герцена, 34",54.5156364441,36.2531661987
"Калужская область г. Калуга, ул. Ленина, 14",54.5319824219,36.2753868103
"Калужская область г. Калуга, ул. Карла Либкнехта,  29",54.522651672399995,36.2804222107
"Калужская область г. Калуга, ул. Суворова, 143",54.5156573724,36.2665933371
"Калужская область г. Калуга, ул. Салтыкова-Щедрина, 66",54.4987869263,36.2781791687
"Калужская область г. Обнинск, ул. Гагарина, д. 12",55.1199035645,36.593711853
"Калужская область г. Обнинск, ул. Звездная, д. 3",55.117354669399994,36.6041707993
"Калужская область г. Обнинск, ул. Энгельса, д. 13",55.11758782890001,36.608966589
"Калужская область г. Обнинск, ул. Энгельса, д. 14",55.116497039799995,36.617942810100004
"Калужская область г. Обнинск, ул. Калужская, д. 5",55.1219838575,36.616948843
"Калужская область Бабынинский район, п. Воротынск, ул. Школьная, д. 21",54.472431718900005,36.0397320986
"Калужская область г. Обнинск, пр. Ленина, д. 91",55.1024879433,36.5987741947
"Калужская область г. Обнинск, ул. Гагарина, д. 53",55.1202888489,36.5815887451
"Калужская область г. Обнинск, ул. Калужская, д. 11",55.12260656350001,36.6172170639
"Калужская область г. Калуга, пер. Воскресенский, 4",54.5072860718,36.2602577209
"Калужская область г. Калуга, ул. Тульская, 78а",54.5113630237,36.281522512399995
"Калужская область г. Обнинск, ул. Энгельса, д. 22",55.1192474365,36.6128578186
"Калужская область г. Обнинск, ул. Курчатова, д. 47",55.118888855,36.6242332458
"Калужская область г. Обнинск, ул. Гагарина, д. 33",55.1185760498,36.5841217041
"Калужская область г. Обнинск, пр. Маркса, д. 56",55.117833258400005,36.6009628773
"Калужская область г. Обнинск, ул. Курчатова, д. 39",55.114430856700004,36.6223454475
"Калужская область г. Обнинск, ул. Курчатова, д. 33",55.1125930097,36.6211760044
"Калужская область г. Сосенский, ул. Ломоносова, д. 31",54.0615981631,35.96611619
"Калужская область г. Балабаново, ул. Московская, д. 5А",55.184901652600004,36.6724491119
"Калужская область г. Балабаново, ул. Гагарина, д. 12",55.17789356310001,36.6477298737
"Калужская область г. Юхнов, ул. Билибина, д. 40",54.739686008999996,35.2335727215
"Калужская область г. Юхнов, ул. К. Маркса, д. 6",54.7419280567,35.2280473709
"Калужская область Перемышльский район, с. Перемышль, ул. Ленина, д. 54",54.26122304020001,36.1610966921
"Камчатский край г. Петропавловск-Камчатский, ул. Петра Ильичева, 63",52.9557352721,158.673267961
"Камчатский край г. Петропавловск-Камчатский, ул. Звездная, 26",53.051819763400005,158.661584258
"Камчатский край г. Петропавловск-Камчатский, ул. Академика Королева, 23",53.0541542464,158.652679324
"Камчатский край г. Петропавловск-Камчатский, ул. Звездная, 34",53.052997589099995,158.65763855
"Камчатский край г. Петропавловск-Камчатский, Космический проезд, 14",53.0576783022,158.664802909
"Камчатский край г. Петропавловск-Камчатский, ул. Савченко, 12",53.0761680603,158.645111084
"Камчатский край г. Петропавловск-Камчатский, ул. Вольского, 32",53.0756874084,158.644119263
"Камчатский край г. Петропавловск-Камчатский, ул. Вольского, 4/2",53.07082728859999,158.645920157
"Камчатский край г. Петропавловск-Камчатский, ул. Давыдова, 15",53.0582005988,158.62639904
"Камчатский край г. Петропавловск-Камчатский, проспект Карла Маркса, 15/1",53.0650930317,158.631168008
"Камчатский край г. Петропавловск-Камчатский, ул. Тушканова, 31",53.0642420146,158.62483263
"Камчатский край г. Петропавловск-Камчатский, ул. Бохняка, 13",53.0613441467,158.62512207
"Камчатский край г. Петропавловск-Камчатский, ул. Бийская, 2",53.0667434413,158.58665943100002
"Камчатский край г. Петропавловск-Камчатский, ул. Якорная, 11",53.062075713199995,158.596588969
"Камчатский край Елизовский район, г. Елизово, ул. В. Кручины, 30",53.190617207200006,158.375827074
"Камчатский край г. Петропавловск-Камчатский, проспект Победы, 6 а",53.0716620605,158.609050512
"Камчатский край г. Петропавловск-Камчатский, ул. Зеркальная, 48",53.0475019265,158.653752208
"Камчатский край г. Петропавловск-Камчатский, проспект Победы, 6",53.0711141425,158.60897541
"Камчатский край Елизовский район, г. Елизово, ул. Рябикова, 27",53.189087260600004,158.386641741
"Камчатский край г. Петропавловск-Камчатский, ул. Звездная, 11/1",53.0523910522,158.668792725
"Кемеровская область город Кемерово, ул. Космическая, 31",55.3151232849,86.0895767212
"Кемеровская область город Ленинск-Кузнецкий, проспект Кирова, 25",54.663246009,86.158926487
"Кемеровская область город Ленинск-Кузнецкий, проспект Кирова, 55",54.6680455678,86.16887748239999
"Кемеровская область город Ленинск-Кузнецкий, улица Горького, 10а",54.6620111245,86.14995718
"Кировская область город Киров, им. космонавта Владислава Волкова ул.,  6",58.589758159700004,49.5955145359
"Кировская область город Киров, Горького ул., 37",58.5910972896,49.6499687433
"Кировская область город Киров, Воровского ул.,  79",58.5940521404,49.654249548900005
"Кировская область город Киров,  ул. Вологодская, 8,",58.614727020299995,49.6086540222
"Кировская область город Киров,  проспект Октябрьский, 97",58.611932466300004,49.6560519934
"Кировская область город Киров,  ул. Московская, 39",58.6043586731,49.665817260699995
"Кировская область город Киров, Строителей пр-т., 25",58.5904388428,49.588996887200004
"Кировская область город Киров,  ул. Андрея Упита, 9",58.6042985346,49.5881545544
"Кировская область город Киров, ул. 60 лет Комсомола, 4",58.657207488999994,49.6813926697
"Кировская область город Киров, Некрасова ул., 57",58.582572390900005,49.6269071102
"Кировская область город Киров, Некрасова ул., 20",58.582108201000004,49.645918607700004
"Кировская область город Киров, Воровского ул., 108",58.596646165,49.5951712132
"Кировская область город Киров, Воровского ул.,  133а",58.5997878078,49.607638120699995
"Кировская область город Киров, Воровского ул.,  121",58.597885131800005,49.611068725600006
"Кировская область город Киров, им. маршала И.С. Конева ул., 13",58.5905633212,49.6014368534
"Кировская область город Киров, Спасская ул., 34",58.601724641000004,49.6668022871
"Кировская область город Киров, Пролетарская ул., 50",58.588729315200005,49.661990404099996
"Кировская область город Киров, Комсомольская ул.,  3",58.584186554,49.6656646729
"Кировская область город Киров,  ул. Гайдара, 3",58.6279437758,49.640607833900006
"Кировская область город Киров,  ул. Сормовская, 38",58.616072869499995,49.622980356199996
"Кировская область город Киров,  ул. Романа Ердякова, 24",58.6120643616,49.637607574499995
"Кировская область город Киров,  просп. Октябрьский, 36",58.616486324099995,49.6576237679
"Кировская область город Киров,  ул. Московская, 163",58.6035887067,49.6024024487
"Кировская область город Киров, ул. Профсоюзная, 43",58.6156196594,49.670612335200005
"Кировская область город Киров, ул. Ленина, 111",58.5911839539,49.6812272072
"Кировская область город Киров, ул. Ленина, 25",58.612259358,49.6793013811
"Кировская область город Киров, ул. Советская, 17",58.5129013062,49.6939048767
"Кировская область город Киров, ул. Советская, 48",58.5065307617,49.70788955689999
"Кировская область город Киров, мкр. Радужный, пер. Школьный, 3",58.506811301400006,49.6562612057
"Кировская область город Киров, ул. Комсомольская,  42",58.5785678516,49.651701450299996
"Кировская область город Киров, Ленина ул., 166а",58.5761738578,49.686934948
"Кировская область город Киров,  ул. Свердлова, 21",58.6420607127,49.6178519726
"Кировская область город Киров, ул. Школьная,1",58.611795562,49.749462604499996
"Кировская область город Киров, ул. 60 лет Комсомола, 17",58.6605033875,49.676219940200006
"Кировская область город Киров, ул. Боровая, 20",58.6420516968,49.7379722595
"Костромская область Судиславский район, п. Судиславль, ул. Комсомольская, 37",57.881416529,41.7160266638
"Костромская область Судиславский район, п. Раслово, пл. Октября, 1",57.8242860742,41.4343732595
"Костромская область Судиславский район, п. Первушино, ул. Центральная, 7",58.0442476473,41.9399642944
"Костромская область Судиславский район, д. Калинки, ул. Центральная, 43",57.802460402,41.2999784946
"Костромская область г. Кострома, ул. Спасокукоцкого, 40",57.7749838087,40.9180212021
"Костромская область г. Кострома, ул. Шагова, 9",57.768721515799996,40.9313249588
"Костромская область г. Кострома, ул. Шагова, 61Б",57.7708443516,40.9439527988
"Костромская область г. Кострома, ул. Юрия Смирнова, 47",57.7663639347,40.979475975
"Костромская область г. Кострома, микрорайон Давыдовский-1, 32",57.736554738900004,41.0064375401
"Костромская область г. Кострома, ул. Центральная, 50",57.7399450775,40.9885632992
"Костромская область г. Кострома, микрорайон Черноречье, 2",57.7484653362,40.9758925438
"Костромская область г. Кострома, Кинешемское шоссе, 15",57.7547111051,40.9902906418
"Костромская область г. Кострома, ул. Новоселов, 11",57.7458086967,41.002779007
"Костромская область г. Кострома, ул. Малышковская, 4",57.7367208271,40.920016765599996
"Костромская область г. Кострома, микрорайон Паново, 12",57.7381869517,40.9062945843
"Костромская область г. Кострома, ул. Суслова, 6",57.736600556400006,40.9160900116
"Костромская область г. Кострома, ул. Голубкова, 12",57.7495101894,40.9128552675
"Костромская область г. Кострома, ул. Беленогова, 23А",57.752970871,40.9095668793
"Костромская область г. Кострома, м-н Юбилейный, 10",57.7366635554,40.9805971384
"Костромская область г. Кострома, микрорайон Юбилейный, 24А",57.73634855939999,40.9874475002
"Костромская область г. Кострома, микрорайон Черноречье, 23",57.7458315996,40.9683072567
"Костромская область Судиславский район, п. Судиславль, ул. Шаховское шоссе, 3",57.881516353,41.6960066557
"Костромская область Буйский район, п. Чистые Боры, бульвар Строителей, 20",58.369423939099995,41.6620767117
"Костромская область Судиславский район, п. Судиславль, ул. Октябрьская, 23",57.880632188,41.7143261433
"Костромская область Судиславский район, п. Судиславль, ул. Советская, 22",57.8833787326,41.711536645900004
"Костромская область г. Галич, ул. Гагарина, 57А",58.3883496744,42.3562914133
"Курганская область Каргапольский район, пос. Каргаполье. ул. Гагарина, 5",55.9591978044,64.4447118044
"Курганская область Каргапольский район, пос. Каргаполье. ул. Щорса, 3",55.959074684899996,64.4320785999
"Курганская область Каргапольский район, пос. Каргаполье Гагарина, 4",55.960215777799995,64.4459992647
"Курганская область г. Шадринск, ул. Свердлова, 59",56.0878084234,63.629969358400004
"Курганская область Каргапольский район, пос. Каргаполье, ул. Сиреневая, 13",55.951497575299996,64.4101327658
"Курганская область Каргапольский район, пос. Каргаполье, ул. Калинина, 25",55.9509088832,64.4301635027
"Курганская область г. Шадринск, ул. Спартака, 8",56.0798045098,63.6174809933
"Курганская область г. Шадринск, ул. Михайловская, 79",56.080915099799995,63.6409235001
"Курганская область г. Шадринск, ул. Свердлова, 97",56.0894155907,63.6451452971
"Курганская область г. Шадринск, ул. Спартака, 18",56.0828308671,63.617459535600005
"Курганская область г. Шадринск, ул. Свердлова, 49",56.0868357104,63.6228346825
"Курганская область г. Шадринск, ул. Свердлова, 43",56.086602255600006,63.619122505200004
"Курганская область г. Шадринск, ул. Спартака, 17",56.0806397004,63.6161667109
"Курганская область г. Шадринск, ул. Карла Либкнехта, 3",56.0808432566,63.6230063438
"Курганская область г. Шадринск, ул. Октябрьская, 70",56.0810228642,63.6206835508
"Курганская область г. Шадринск, ул. Свердлова, 3",56.084779463900006,63.605588078500006
"Курганская область г. Шадринск, ул. Февральская, 197",56.0878952181,63.6492705345
"Курганская область г. Шадринск, ул. Кирова, 48",56.069409512200004,63.6419695616
"Курганская область г. Шадринск, ул. 4-го Уральского полка, 30",56.084207766000006,63.6435037851
"Курганская область г. Шадринск, ул. Свердлова, 91",56.0892001085,63.6429351568
"Курганская область г. Шадринск, ул. Архангельского, 58",56.092545932700006,63.61287295819999
"Курганская область г. Шадринск, Мальцевский тракт, 10",56.119690824399996,63.6327534914
"Курская область Октябрьский район, п. Прямицыно, ул. Мирная, 11",51.649797654,35.9594535828
"Курская область Октябрьский район, п. Прямицыно, ул. Коммунистическая, 73",51.649561334,35.9455436468
"Курская область Октябрьский район, п. Прямицыно, ул. Октябрьская, 104",51.6575955209,35.9338760376
"Ленинградская область Гатчинский район, г. Гатчина, ул. Володарского, д. 32",59.568875372,30.1368176937
"Ленинградская область Гатчинский район, г. Гатчина, ул. Изотова, д. 17",59.5838191162,30.1262245178
"Ленинградская область Гатчинский район, г. Гатчина, пр. 25 Октября, д. 40",59.5734778072,30.1258099079
"Ленинградская область Гатчинский район, г. Гатчина, ул. К.Подрядчикова, д. 9",59.577074549799995,30.1207780838
"Ленинградская область Гатчинский район, г. Гатчина, пр-т 25 Октября, д. 30А",59.5719292422,30.1231384277
"Ленинградская область Гатчинский район, г. Гатчина, ул. К. Маркса, д. 17А",59.5602447887,30.1291036606
"Ленинградская область Гатчинский район, г. Гатчина, ул. Чкалова, д. 66",59.563198893,30.120359659200002
"Ленинградская область Гатчинский район, г. Гатчина, ул. Володарского, д. 17",59.5651609054,30.1354712248
"Ленинградская область Гатчинский район, г. Гатчина, ул. Чкалова, д. 2",59.5571518058,30.125756263699998
"Ленинградская область Гатчинский район, г. Гатчина, ул. Ген. Кныша, д. 14А",59.559315293000004,30.099438428899997
"Ленинградская область Ломоносовский район, г.п. Лебяжье, ул. Степаняна, д.16",59.9635555542,29.4074928761
"Ленинградская область Гатчинский район, г. Гатчина, ул. Слепнева, д. 15А",59.5601088992,30.0879907608
"Ленинградская область Ломоносовский район, пос. Аннино, ул. Садовая, д. 2",59.773866606800006,30.0463199615
"Ленинградская область Ломоносовский район, пос. Аннино, ул. Садовая, д. 10",59.7758919382,30.0446355343
"Ленинградская область Тосненский район, пос. Тельмана, д. 50",59.7221260071,30.606206893899998
"Ленинградская область Тосненский район, г. Тосно, ул. Октябрьская, д. 125",59.55727005,30.903030395500004
"Ленинградская область Тосненский район, г. Тосно, пр. Ленина, д. 24",59.5443051208,30.8736877441
"Ленинградская область Тосненский район, пос. Ульяновка, ул. 2-я Футбольная, д. 1",59.6370540671,30.7533502579
"Ленинградская область Бокситогорский район, г. Бокситогорск, ул. Комсомольская, д. 5а",59.473561056499996,33.8483834267
"Липецкая область Грязинский район, г. Грязи, ул. Красная Площадь, д. 37",52.4960027659,39.9563312531
"Липецкая область Грязинский район, г. Грязи, ул. Лихачева, д. 11",52.503618296300004,39.9944186211
"Липецкая область Грязинский район, г. Грязи, ул. Партизанская, д. 2",52.5024394776,39.9332213402
"Липецкая область г. Липецк, ул. Депутатская, д. 55б",52.5907175599,39.571133851999996
"Липецкая область г. Липецк, проспект Победы, д. 69а",52.5917343275,39.5610058308
"Липецкая область г. Липецк, проспект Победы, д. 51/1",52.5948410034,39.5672149658
"Липецкая область г. Липецк, ул. И. В. Шкатова, д. 25",52.6234028687,39.610736846900004
"Липецкая область г. Липецк, ул. Интернациональная, д. 53 а",52.6162452698,39.6085128784
"Липецкая область г. Липецк, ул. Зегеля, д. 6",52.6113057629,39.599635005
"Липецкая область г. Липецк, ул. Космонавтов, д. 54а",52.6152828395,39.5567893982
"Липецкая область г. Липецк, ул. М. Горького, д. 10",52.602154835,39.5854300261
"Липецкая область г. Липецк, ул. Космонавтов, д. 108",52.6057128906,39.5405540466
"Липецкая область г. Липецк, ул. Звездная, д. 6",52.604969706400006,39.5513606071
"Липецкая область г. Липецк, ул. Арсеньева, д. 38а",52.6395348592,39.6745705605
"Липецкая область Грязинский район, г. Грязи, М. Расковой, д. 32а",52.4752349854,39.946105957
"Московская область Щёлковский район, г. Щелково-3, ул. Гагарина, д. 17",55.9092602496,38.0686676502
"Московская область Жуковский, ул. Фрунзе, д.8",55.600141516899996,38.1272953749
"Московская область г. Дубна, ул. Университетская, 19",56.7400859493,37.2251021862
"Московская область Озёрский район, г. Озёры, микрорайон-1, дом 7а",54.852914965699995,38.5226368904
"Московская область г. Протвино, ул. Гагарина, д. 7",54.869312925,37.2206658125
"Московская область Раменский район, г. Раменское, ул. Красноармейская, д. 22",55.5711663445,38.240903019899996
"Московская область г. Коломна, бульвар 800-летия Коломны, д. 9",55.061971459300004,38.7521910667
"Московская область г. Коломна, ул. Леваневского, д. 8",55.0852730687,38.761144280399996
"Московская область г. Егорьевск, 6-й микрорайон, д. 9а",55.3786532812,39.0567076206
"Московская область г. Егорьевск, 6-й микрорайон, д. 14А",55.379872380900004,39.0585207939
"Московская область г. Юбилейный, ул. А.И. Соколова дом 3",55.935554676,37.8368282318
"Московская область Каширский район, г. Кашира, ул. Гвардейская, 6",54.8407148329,38.2529729605
"Московская область г. Железнодорожный, ул. Граничная, дом № 22, стр.1",55.746032714799995,37.984897613499996
"Московская область Мытищинский район, г. Мытищи, Силикатная улица, дом 1/9",55.9245587545,37.7697783709
"Московская область Щёлковский район, г. Щёлковоо, ул. Комсомольская, д. 8а",55.927502905299995,37.9945793152
"Московская область г. Клин, ул. Ленина, д. 18",56.3369852583,36.7289578915
"Московская область Одинцовский район, поселок Старый Городок, улица Школьная, дом № 28",55.6006809793,36.6889929771
"Московская область Ногинский район, г. Старая Купавна, Школьный проезд, д. 2",55.8068525716,38.1749689579
"Московская область г. Электросталь, ул. Журавлева, дом 5",55.774789893000005,38.4303474426
"Московская область г. Железнодорожный, ул. Маяковского, дом № 32",55.74488700770001,38.0024814606
"Московская область Раменский район, г. Раменское, ул. Серова, д. 18",55.5637682918,38.1996238232
"Московская область Подольский район, п. Львовский, ул. Строителей, д.4",55.3073865654,37.5192761421
"Московская область г. Ивантеевка, ул. Задорожная, дом 18",55.9707122542,37.9008740187
"Московская область Жуковский, ул. Гагарина, д.56",55.6088841359,38.0932956934
"Московская область г. Реутов, ул. Ленина, д. 2",55.7540817261,37.8603210449
"Московская область Можайский район, город Можайск, улица 20 Января, дом № 19",55.5028870151,36.0322701931
"Московская область Ногинский район, г. Старая Купавна, ул. Б. Московская, д. 127",55.8114471436,38.1767196655
"Московская область г. Балашиха, ул. Крупешина, 3",55.8144971496,37.964050769800004
"Московская область г. Долгопрудный, Новый бульвар, д. 21, к. 3",55.936254775200005,37.4963754416
"Московская область Ступинский район, г. Ступино, улица Колхозная, вл. 173",54.8857042171,38.1074523926
"Московская область г. Звенигород. Нахабинское шоссе, д. 15",55.7436248294,36.8617594242
"Московская область г. Подольск, ул. Трудовая, 32/3",55.4276040947,37.5387006998
"Московская область г. Подольск, ул. Мира, 4",55.421536889799995,37.5702810287
"Московская область Ступинский район, г. Ступино, ул. Чайковского, вл. 42",54.884926622399995,38.0637001991
"Московская область г. Истра, ул. Ленина. д. 6",55.905790265600004,36.8597692251
"Московская область г. Дубна, ул. Тверская, 12а",56.762729968900004,37.1361976862
"Московская область Раменский район, г. Раменское, ул. Воровского, д. 4",55.5741051594,38.2064044476
"Московская область г. Истра, ул. Юбилейная, д. 11а",55.9064367767,36.864516735100004
"Московская область г. Дубна, ул. Энтузиастов, 9",56.7303759705,37.1568107605
"Московская область Люберецкий район, пос. Малаховка, ул . Шоссейная, д. 33",55.638582356099995,38.011161088899996
"Московская область г. Клин, ул. Папивина, д. 1/20",56.336059570299994,36.735710144
"Московская область г. Дмитров, ул. Загорская, д. 64",56.3410301208,37.5259895325
"Московская область Щёлковский район, пос. Краснознаменский, ул. Л. Толстого, д. 1",55.9300676234,37.9387629032
"Московская область г. Химки, ул. Маяковского, д. 23а",55.8908904639,37.4387776852
"Московская область г. Химки, ул. Тюкова, д. 8",55.9450064501,37.2970497608
"Московская область Щёлковский район, г. Щёлково-7, ул. Неделина, д. 18а",55.9445408254,37.977209687199995
"Московская область Щёлковский район, г. Щёлково-4, ул. Беляева, д. 14",55.8838325658,38.078398704499996
"Московская область Щёлковский район, г. Щёлково, 1-й Советский пер., д. 17",55.919286577600005,38.0019557476
"Московская область Щёлковский район, г. Щёлково, 1-й Советский пер., д. 32",55.919049102399995,38.009465932800005
"Московская область Щёлковский район, г. Щёлково, ул. Московская, д. 68а",55.9002238111,37.9828423262
"Московская область Щёлковский район, г. Щёлково-3, ул. Институтская, Д. 5",55.903501830799996,38.0535292625
"Московская область Щёлковский район, г. Щёлково-3, ул. Циолковского, д. 2",55.904921217600005,38.0576437712
"Московская область г. Королев, ул. Дзержинского, дом 20а",55.9173724304,37.8549232483
"Московская область Щёлковский район, г. Щёлково-7, ул. Неделина, д. 8",55.9436966788,37.9768824577
"Московская область г. Электросталь, ул. Победы, дом 12, корпус 3",55.7677803023,38.442492485
"Московская область г. Серпухов, ул. Дзержинского, д.2а",54.924785613999994,37.45545578
"Московская область г. Климовск, пр-т 50-летия Октября, д. 18",55.372337743500005,37.538115978200004
"Московская область г. Подольск, ул. Машиностроителей, 9",55.4096615891,37.5725716352
"Московская область Жуковский, ул. Баженова, д. 12",55.6076329102,38.0705184937
"Московская область г. Электрогорск, ул. Ленина, д. 34",55.89119128350001,38.7732410431
"Московская область Каширский район, деревня Кокино, ул. Садовая, 33",54.7715461141,38.205213546799996
"Московская область Ногинский район, г. Старая Купавна, ул. Большая Московская, д. 190",55.814325344,38.1882566214
"Московская область Жуковский, ул. Школьная, д.6",55.6067600253,38.1120818853
"Московская область г. Дзержинский, ул. Томилинская; д. 11а",55.6271964073,37.8636020422
"Московская область Жуковский, ул. Луч д. 24/1а",55.60461044310001,38.1115074158
"Московская область г. Электрогорск, ул. Советская, д. 47",55.874305677799995,38.7844955921
"Московская область г. Лобня, ул.Ленина, 29",56.0099587196,37.468340992899996
"Московская область г. Клин, проезд Танеева, д. 4",56.325859069799996,36.7509613037
"Московская область г. Домодедово, ул. Рабочая, д. № 25",55.4326325013,37.7595108747
"Московская область г. Домодедово, ул. Рабочая, д. 25",55.4325411921,37.759569883299996
"Московская область Наро-Фоминский район, г. Апрелевка, ул. Цветочная аллея, д. 11",55.5421676636,37.079742431599996
"Московская область г. Лобня, ул.Чехова 13",56.0154044679,37.4780023098
"Московская область г. Дзержинский, ул. Угрешская, д. 32",55.6319328794,37.8670084476
"Московская область г. Лобня, ул.Деповская 4",56.026416567,37.477594614000004
"Московская область Жуковский, ул. Маяковского, д.15",55.5948798546,38.120777607
"Московская область г. Электросталь, ул. Мира, дом 20в",55.7752635909,38.4424066544
"Московская область Раменский район, пос. Удельная, ул. Солнечная, д. 35",55.6297827616,38.054108619699996
"Московская область г. Лобня, ул.Дружбы 3",56.0090650158,37.4675953388
"Московская область Рузский район, г. Руза, Волоколамское шоссе, д. 2",55.7045223859,36.1894905567
"Московская область Каширский район, г. Кашира, ул. Садовая, 27",54.8435690679,38.24629426
"Московская область г. Дедовск, ул. Ленина, д. 4",55.855489050299994,37.1248130798
"Московская область Жуковский, ул. Молодежная, д. 10",55.604620648,38.096101284
"Московская область Люберецкий район, пос. Томилино, ул. Гаршина д. 9-а корп. 5",55.663765037,37.9579460621
"Московская область Люберецкий район, пос. Томилино, ул. Гаршика д. 9-а корп. 8",55.6645456834,37.9590404034
"Московская область Подольский район, п. Львовский, ул. Московская, д. 1",55.320272386499994,37.5253486633
"Московская область г. Химки, Куркинское ш., д. 18а",55.8838536271,37.419846653899995
"Московская область г. Ивантеевка, ул. Первомайская, дом 37",55.976604765699996,37.906383276
"Московская область г. Дубна, ул. Свободы, 20",56.75853984,37.138016223899996
"Московская область г. Климовск, ул. Театральная, д. 6",55.373825073199995,37.5421600342
"Московская область Щёлковский район, п. Монино, ул.Авиационная, д. 2а",55.8355210358,38.2014745474
"Московская область Щёлковский район, п. Монино, ул. Авиационная, д. 2а",55.8356776854,38.2015013695
"Московская область г. Красноармейск, ул. Академика Янгеля, д. 33",56.09993085560001,38.125551939
"Московская область г. Клин, ул. Московская, д. 4",56.324785864300004,36.705880165100005
"Московская область Ногинский район, г. Ногинск, ул. Октябрьская, д. 83",55.8526433216,38.4961366653
"Московская область Жуковский, ул. Менделеева, д. 9",55.600102117700004,38.1151235104
"Московская область г. Дзержинский, ул. Лермонтова, д. 1а",55.6284320639,37.8549492359
"Московская область г. Дзержинский, ул. Лермонтова, д. 42",55.628453263599994,37.8581947088
"Московская область Ленинский район, г. Видное, Жуковский проезд, дом 10",55.544452172,37.7134144306
"Московская область Ленинский район, г. Видное. Жуковский проезд, дом 10",55.5444157519,37.7135431767
"Московская область Ступинский район, г. Ступино, ул. Тимирязева, вл. 58",54.891899753000004,38.0754429102
"Московская область Ступинский район, г. Ступино, ул. Тимирязева, вл. 50",54.891819538,38.0813920498
"Московская область г. Коломна, Окский проспект, д. 17",55.0760662903,38.8027687073
"Московская область г. Подольск, ул. Свердлова, 38",55.4209949666,37.535337209699996
"Московская область г. Орехово-Зуево, ул. Егорьевская, д.2",55.794834136999995,38.9715461731
"Московская область г. Балашиха, ул. Советская, 17",55.8027372619,37.9333341122
"Московская область г. Подольск, ул. Молодежная, 9",55.4073677063,37.5677375793
"Московская область г. Краснознаменск, проспект Мира, дом 8",55.597844396999996,37.0418663025
"Московская область г. Коломна, ул. Шилова, д. 5",55.0910142305,38.761761188499996
"Московская область г. Коломна, ул. Шилова 5,",55.0908668741,38.762297630300004
"Московская область г. Подольск, ул. Ватутина, 34",55.4119333971,37.5381535292
"Московская область г. Клин, ул. Гагарина, д. 39/2",56.3286257333,36.726141571999996
"Московская область г. Долгопрудный, ул. Флотская, д. 1",55.960903420200005,37.5064444542
"Московская область Жуковский, ул. Молодёжная, д. 25",55.6056145942,38.0869871378
"Московская область Жуковский, ул. Молодежная, д. 25",55.6056358062,38.087249994299995
"Московская область Красногорский район, г. Красногорск, ул. Успенская, д. 20",55.8294955711,37.2936272621
"Московская область г. Электросталь, проспект Южный, дом 7",55.766651649399996,38.4406149387
"Московская область г. Электросталь, пр. Южный, дом 7",55.7667059704,38.4409797192
"Московская область г. Протвино, проезд Архитектора Корина, д. 6",54.8746652868,37.227709293400004
"Московская область г. Орехово-Зуево, ул. Волкова, д.29",55.8106810771,39.0018939972
"Московская область г. Лыткарино, ул. Пионерская, д.6",55.5766161708,37.9055571556
"Московская область г. Подольск, ул. Большая Серпуховская, 20/1",55.423515319799996,37.5454978943
"Московская область г. Лыткарино, 6 микрорайон, стр. 26",55.599047416000005,37.8790569305
"Московская область г. Лобня, ул.Авиационная 1",56.011173283999995,37.4669623375
